"SPY","^VIX","^TNX","OIL","GLD","GOLD","^N225","^FTSE","SPXS","SPXL"
"2011-11-22",109.796293,31.969999,1.939,24.9,165.309998,106.198232,8314.740234,5206.799805,182.300006,17.443331
"2011-11-23",107.373566,33.98,1.879,24.450001,164.830002,103.169283,NA,5139.799805,194.500003,16.26333
"2011-11-24",NA,NA,NA,NA,NA,NA,8165.180176,5127.600098,NA,NA
"2011-11-25",107.170904,34.470001,1.967,24.5,163.399994,101.172707,8160.009766,5164.700195,195.750003,16.17
"2011-11-28",110.275307,32.130001,1.958,24.93,166.630005,94.920024,8287.490234,5312.799805,178.399997,17.57333
"2011-11-29",110.588515,30.639999,1.996,25.389999,166.880005,101.786292,8477.820312,5337,177.250003,17.703329
"2011-11-30",115.139174,27.799999,2.068,25.57,170.130005,104.123746,8434.610352,5505.399902,155.250002,19.91333
"2011-12-01",115.120753,27.41,2.117,25.49,169.630005,104.045829,8597.379883,5489.299805,155.250002,19.91
"2011-12-02",115.019422,27.52,2.042,25.74,169.820007,101.542808,8643.75,5552.299805,155.149996,19.9
"2011-12-05",116.272237,27.84,2.054,25.73,167.320007,101.659676,8695.980469,5568,150.399996,20.50333
"2011-12-06",116.309086,28.129999,2.093,25.73,168.179993,103.607552,8575.160156,5568.700195,150.000002,20.523331
"2011-12-07",116.742045,28.67,2.017,25.610001,169.399994,105.964489,8722.169922,5546.899902,148.750002,20.683331
"2011-12-08",114.181139,30.59,1.972,24.889999,165.979996,103.87052,8664.580078,5483.799805,158.699999,19.34
"2011-12-09",116.115637,26.379999,2.052,25.389999,166.399994,105.682046,8536.459961,5529.200195,150.550005,20.31333
"2011-12-12",114.420649,25.67,2.009,24.99,161.990005,102.721272,8653.820312,5427.899902,157.199999,19.40667
"2011-12-13",113.352076,25.41,1.962,25.440001,158.449997,99.857891,8552.80957,5490.200195,161.949999,18.796671
"2011-12-14",112.145316,26.040001,1.901,24.110001,152.889999,96.975035,8519.129883,5366.799805,167.300006,18.15333
"2011-12-15",112.550641,25.110001,1.913,23.719999,152.330002,95.650478,8377.370117,5400.899902,165.649996,18.39333
"2011-12-16",112.717505,24.290001,1.854,23.84,155.229996,99.146921,8401.719727,5387.299805,164.000002,18.49
"2011-12-19",111.512371,24.92,1.813,23.77,154.869995,97.997673,8296.120117,5365,169.699999,17.883329
"2011-12-20",114.886758,23.219999,1.925,24.700001,156.979996,102.380395,8336.480469,5419.600098,154.350008,19.48667
"2011-12-21",115.109243,21.43,1.967,25.1,157.160004,101.912902,8459.980469,5389.700195,153.399996,19.636669
"2011-12-22",116.128974,21.16,1.951,25.23,156.039993,101.036356,8395.160156,5457,149.000002,20.200001
"2011-12-23",117.167249,20.73,2.03,25.370001,156.309998,101.669417,NA,5512.700195,145.500002,20.66333
"2011-12-26",NA,NA,NA,NA,NA,NA,8479.339844,5512.700195,NA,NA
"2011-12-27",117.259951,21.91,2.009,25.76,154.910004,99.711799,8440.55957,5512.700195,145.149996,20.703329
"2011-12-28",115.721086,23.52,1.908,25.280001,151.029999,97.890539,8423.620117,5507.399902,150.449999,19.950001
"2011-12-29",116.916954,22.65,1.897,25.290001,150.339996,98.582035,8398.889648,5566.799805,146.000002,20.50333
"2011-12-30",116.342194,23.4,1.871,25.120001,151.990005,99.439098,8455.349609,5572.299805,147.649996,20.280001
"2012-01-02",NA,NA,NA,NA,NA,NA,NA,5572.299805,NA,NA
"2012-01-03",118.196252,22.969999,1.96,26.209999,155.919998,105.467778,NA,5699.899902,140.850008,21.18
"2012-01-04",118.381655,22.219999,1.995,26.27,156.710007,105.321686,8560.110352,5668.5,140.850008,21.219999
"2012-01-05",118.696842,21.48,1.993,25.9,157.779999,105.448295,8488.709961,5624.299805,139.350008,21.466669
"2012-01-06",118.390928,20.629999,1.961,25.959999,157.199997,104.328272,8390.349609,5649.700195,139.899996,21.32
"2012-01-09",118.678312,21.07,1.96,25.85,156.5,104.815241,NA,5612.299805,139.300005,21.43667
"2012-01-10",119.707315,20.690001,1.972,26.02,158.639999,108.077933,8422.259766,5696.700195,135.199999,22.059999
"2012-01-11",119.7722,21.049999,1.904,25.74,159.669998,106.052139,8447.879883,5670.799805,134.850008,22.15333
"2012-01-12",120.059576,20.469999,1.933,25.17,160.380005,107.970799,8385.589844,5662.399902,133.800005,22.280001
"2012-01-13",119.438468,20.91,1.853,25.190001,159.259995,105.993705,8500.019531,5636.600098,135.250002,21.99667
"2012-01-16",NA,NA,NA,NA,NA,NA,8378.360352,5657.399902,NA,NA
"2012-01-17",119.901983,22.200001,1.85,25.639999,160.5,106.782593,8466.400391,5694,134.449999,22.15667
"2012-01-18",121.227643,20.889999,1.897,25.639999,161.600006,108.633077,8550.580078,5702.399902,129.899996,22.93
"2012-01-19",121.867295,19.870001,1.972,25.549999,161.220001,106.987119,8639.679688,5741.200195,127.400003,23.31333
"2012-01-20",122.321531,18.280001,2.028,24.950001,162.070007,106.285883,8766.360352,5728.600098,127.300005,23.33333
"2012-01-23",122.006344,18.67,2.067,25.33,163.160004,107.240345,8765.900391,5782.600098,127.300005,23.376671
"2012-01-24",121.867295,18.91,2.064,25.16,162.009995,104.503581,8785.330078,5751.899902,127.250002,23.35667
"2012-01-25",122.887019,18.309999,2.007,25.32,166.419998,107.931841,8883.69043,5723,123.800005,23.98667
"2012-01-26",122.256646,18.57,1.931,25.34,167.270004,109.022654,8849.469727,5795.200195,125.800005,23.58
"2012-01-27",122.201026,18.530001,1.898,25.27,168.970001,111.262708,8841.219727,5733.5,125.949999,23.59333
"2012-01-30",121.783852,19.4,1.837,25.08,168.029999,110.464079,8793.049805,5671.100098,127.000002,23.363331
"2012-01-31",121.737512,19.440001,1.799,24.940001,169.309998,111.428283,8802.509766,5681.600098,127.300005,23.293329
"2012-02-01",122.80359,18.549999,1.846,24.66,169.559998,111.847069,8809.790039,5790.700195,123.400003,23.98667
"2012-02-02",122.998258,17.98,1.825,24.48,171.050003,113.921563,8876.820312,5796.100098,122.949999,24.136669
"2012-02-03",124.722533,17.1,1.949,24.780001,167.639999,113.142409,8831.929688,5901.100098,117.500002,25.16667
"2012-02-06",124.639104,17.76,1.901,24.629999,167.179993,114.934459,8929.200195,5892.200195,117.650003,25.126671
"2012-02-07",124.954291,17.67,1.966,25.049999,169.699997,111.613326,8917.519531,5890.299805,116.800005,25.32
"2012-02-08",125.325111,18.16,1.975,25.120001,168.5,111.574368,9015.589844,5875.899902,115.800005,25.49333
"2012-02-09",125.482704,18.629999,2.047,25.299999,168.020004,111.467234,9002.240234,5895.5,115.300005,25.616671
"2012-02-10",124.555675,20.77,1.969,25.08,167.139999,109.636233,8947.169922,5852.399902,117.750002,25.053329
"2012-02-13",125.482704,19.040001,1.99,25.549999,167.509995,109.97711,8999.179688,5905.700195,115.35,25.57
"2012-02-14",125.325111,19.540001,1.924,25.65,167.119995,109.344048,9052.070312,5899.899902,115.650003,25.51333
"2012-02-15",124.741078,21.139999,1.931,25.9,168.110001,108.457768,9260.339844,5892.200195,117.199999,25.15
"2012-02-16",126.122357,19.219999,1.993,25.959999,168,108.477244,9238.099609,5885.399902,113.000002,26.01667
"2012-02-17",126.456088,17.780001,2.01,26.280001,167.350006,108.15585,9384.169922,5905.100098,112.550005,26.16
"2012-02-20",NA,NA,NA,NA,NA,NA,9485.089844,5945.299805,NA,NA
"2012-02-21",126.511708,18.190001,2.045,26.91,171.020004,110.11346,9463.019531,5928.200195,112.250002,26.183331
"2012-02-22",126.103812,18.190001,2.005,26.889999,172.940002,111.749677,9554,5916.600098,113.550005,25.91
"2012-02-23",126.660036,16.83,1.984,27.42,173.020004,113.833904,9595.570312,5937.899902,111.750002,26.31333
"2012-02-24",126.938133,17.309999,1.977,27.889999,172.229996,112.713881,9647.379883,5935.100098,111.1,26.459999
"2012-02-27",127.15136,18.18,1.922,27.360001,171.699997,111.866552,9633.929688,5915.600098,110.550005,26.57667
"2012-02-28",127.522166,17.950001,1.929,27.08,173.490005,114.350098,9722.519531,5927.899902,109.800005,26.790001
"2012-02-29",127.021577,18.43,1.977,27.17,164.289993,111.739943,9723.240234,5871.5,112.1,26.32333
"2012-03-01",127.67976,17.26,2.037,27.719999,166.610001,112.957366,9707.370117,5931.299805,109.199999,26.866671
"2012-03-02",127.290409,17.290001,1.986,27.049999,166.339996,111.04844,9777.030273,5911.100098,110.35,26.616671
"2012-03-05",126.771275,18.049999,2.005,27.16,165.649994,108.272718,9698.589844,5874.799805,111.699999,26.26
"2012-03-06",124.917216,20.84,1.944,26.57,162.699997,105.652829,9637.629883,5765.799805,117.000002,25.01667
"2012-03-07",125.788626,19.07,1.972,26.940001,163.630005,106.451458,9576.05957,5791.399902,114.35,25.58667
"2012-03-08",127.040107,18.02,2.014,27.059999,165.279999,108.749953,9768.959961,5859.700195,110.800005,26.370001
"2012-03-09",127.531446,17.110001,2.038,27.26,166.380005,109.480406,9929.740234,5887.5,109.300005,26.716669
"2012-03-12",127.540711,15.64,2.031,26.98,165.070007,108.477244,9889.860352,5892.799805,109.400003,26.65
"2012-03-13",129.83974,14.73,2.107,27.030001,162.300003,107.737056,9899.080078,5955.899902,103.400003,28.139999
"2012-03-14",129.700691,15.31,2.274,26.77,159.570007,103.889995,10050.519531,5945.399902,103.949998,28.01333
"2012-03-15",130.451583,15.43,2.281,26.65,161.080002,101.299323,10123.280273,5940.700195,102.250002,28.459999
"2012-03-16",130.632214,14.43,2.298,27.16,161.300003,98.844995,10129.830078,5965.600098,101.750002,28.64333
"2012-03-19",131.144317,15.04,2.379,27.35,161.589996,99.312488,10141.990234,5961.100098,100.6,28.93667
"2012-03-20",130.762566,15.58,2.372,26.77,160.130005,99.682582,NA,5891.399902,101.6,28.629999
"2012-03-21",130.548419,15.13,2.294,26.889999,160.210007,100.70522,10086.490234,5892,101.949998,28.52667
"2012-03-22",129.608007,15.68,2.275,26.540001,159.570007,88.238807,10127.080078,5845.700195,104.250002,27.870001
"2012-03-23",130.026995,14.82,2.237,26.9,161.529999,88.940044,10011.469727,5854.899902,103.150003,28.16
"2012-03-26",131.851942,14.26,2.244,26.959999,164.399994,89.232228,10018.240234,5902.700195,98.900003,29.303329
"2012-03-27",131.442259,15.57,2.187,26.950001,163.240005,86.933734,10255.150391,5869.600098,99.85,29.046671
"2012-03-28",130.790498,15.47,2.196,26.58,161.509995,84.693672,10182.570312,5809,101.35,28.59667
"2012-03-29",130.567031,15.48,2.159,25.91,161.279999,85.550736,10114.790039,5742,101.800005,28.48333
"2012-03-30",131.107066,15.5,2.216,25.879999,162.119995,85.687094,10083.55957,5768.5,100.800005,28.726669
"2012-04-02",132.066089,15.64,2.193,26.43,162.940002,84.080094,10109.870117,5874.899902,98.449998,29.40667
"2012-04-03",131.526054,15.66,2.284,26.17,159.889999,81.430981,10050.389648,5838.299805,99.35,29.14333
"2012-04-04",130.222531,16.42,2.243,25.6,157.210007,79.19092,9819.990234,5703.799805,102.6,28.23
"2012-04-05",130.157348,16.700001,2.175,25.870001,158.309998,79.317536,9767.610352,5723.700195,102.699998,28.123329
"2012-04-06",NA,NA,NA,NA,NA,NA,9688.450195,5723.700195,NA,NA
"2012-04-09",128.695541,18.809999,2.037,25.709999,159.369995,86.583115,9546.259766,5723.700195,106.1,27.18
"2012-04-10",126.5354,20.389999,1.988,25.360001,161.100006,85.453343,9538.019531,5595.600098,111.650003,25.75333
"2012-04-11",127.559607,20.02,2.028,25.719999,161.070007,83.067197,9458.740234,5634.700195,109.1,26.34667
"2012-04-12",129.226256,17.200001,2.049,26.030001,162.699997,87.76158,9524.790039,5710.5,104.449999,27.47333
"2012-04-13",127.68996,19.549999,1.998,25.809999,160.850006,86.719466,9637.990234,5651.799805,108.000002,26.51667
"2012-04-16",127.606165,19.549999,1.974,25.83,160.460007,84.528105,9470.639648,5666.299805,108.449999,26.40667
"2012-04-17",129.49628,18.459999,2.009,26.16,160.25,84.820282,9464.709961,5767,103.449998,27.59
"2012-04-18",129.058666,18.639999,1.982,25.74,159.309998,84.927416,9667.259766,5745.299805,104.500002,27.33
"2012-04-19",128.229995,18.360001,1.952,25.719999,159.429993,84.995591,9588.379883,5744.600098,106.250002,26.870001
"2012-04-20",128.444142,17.440001,1.97,25.98,159.539993,84.85924,9561.360352,5772.200195,105.900003,26.950001
"2012-04-23",127.364072,18.969999,1.933,25.75,159.070007,82.327002,9542.169922,5665.600098,108.650003,26.25667
"2012-04-24",127.848244,18.1,1.961,25.84,159.300003,82.648404,9468.040039,5709.5,107.550005,26.540001
"2012-04-25",129.598701,16.82,1.984,26.01,159.619995,85.911095,9561.009766,5718.899902,102.85,27.68
"2012-04-26",130.501861,16.24,1.959,26.08,161.029999,88.638126,9561.830078,5748.700195,100.650003,28.23333
"2012-04-27",130.716009,16.32,1.933,26.16,161.380005,89.017961,9520.889648,5777.100098,100.050005,28.40333
"2012-04-30",130.231837,17.15,1.915,26.17,161.880005,86.8266,NA,5737.799805,101.35,28.02667
"2012-05-01",131.041897,16.6,1.956,26.5,161.320007,85.073508,9350.950195,5812.200195,99.500001,28.559999
"2012-05-02",130.65084,16.879999,1.922,26.34,160.589996,84.070353,9380.25,5758.100098,100.199998,28.366671
"2012-05-03",129.654564,17.559999,1.924,25.6,158.970001,79.755806,NA,5766.600098,102.699998,27.65667
"2012-05-04",127.559607,19.16,1.88,24.52,159.470001,79.492846,NA,5655.100098,107.6,26.309999
"2012-05-07",127.652722,18.940001,1.877,24.35,159.080002,78.811084,9119.139648,5655.100098,107.35,26.373329
"2012-05-08",127.140619,19.049999,1.837,24.23,156,75.587351,9181.650391,5554.600098,108.699999,26.036671
"2012-05-09",126.386436,20.08,1.835,24.01,154.470001,75.675002,9045.05957,5530.100098,110.500002,25.58667
"2012-05-10",126.647141,18.83,1.884,24.049999,154.770004,76.037222,9009.650391,5544,109.900003,25.74333
"2012-05-11",126.26539,19.889999,1.841,23.809999,153.559998,75.107196,8953.30957,5575.5,110.750002,25.49667
"2012-05-14",124.868752,21.870001,1.788,23.370001,151.330002,73.11008,8973.839844,5465.5,114.300005,24.703329
"2012-05-15",124.151807,21.969999,1.777,23.120001,149.740005,71.592661,8900.740234,5437.600098,116.449999,24.25667
"2012-05-16",123.676955,22.27,1.765,22.959999,149.460007,72.473743,8801.169922,5405.299805,117.750002,23.969999
"2012-05-17",121.842703,24.49,1.702,22.93,152.800003,74.940772,8876.589844,5338.399902,123.6,22.783331
"2012-05-18",120.799884,25.1,1.702,22.530001,154.550003,74.842868,8611.30957,5267.600098,126.650003,22.14333
"2012-05-21",122.876216,22.01,1.735,23.030001,154.649994,77.956018,8633.889648,5304.5,120.050005,23.34333
"2012-05-22",123.090363,22.48,1.793,22.559999,152.080002,76.017646,8729.290039,5403.299805,119.550005,23.450001
"2012-05-23",123.155546,22.33,1.721,22.290001,151.619995,78.024547,8556.599609,5266.399902,119.050005,23.540001
"2012-05-24",123.397625,21.540001,1.759,22.4,151.410004,79.052477,8563.379883,5350.100098,118.449999,23.66667
"2012-05-25",122.997262,21.76,1.745,22.370001,152.679993,79.258061,8580.389648,5351.5,119.300005,23.43
"2012-05-28",NA,NA,NA,NA,NA,NA,8593.150391,5356.299805,NA,NA
"2012-05-29",124.487001,21.030001,1.731,22.379999,151.020004,79.101428,8657.080078,5391.100098,115.150003,24.283331
"2012-05-30",122.68068,24.139999,1.625,21.549999,151.910004,78.719628,8633.19043,5297.299805,120.199999,23.213329
"2012-05-31",122.41067,24.059999,1.581,21.27,151.619995,77.681906,8542.730469,5320.899902,121.1,23.049999
"2012-06-01",119.328757,26.66,1.467,20.43,157.5,85.425626,8440.25,5260.200195,130.550005,21.290001
"2012-06-04",119.272894,26.120001,1.527,20.68,157.320007,86.277332,8295.629883,5260.200195,130.949999,21.17
"2012-06-05",120.176054,24.68,1.556,20.67,157.139999,86.766821,8382,5260.200195,127.949999,21.67
"2012-06-06",122.876216,22.16,1.651,20.950001,157.210007,89.596067,8533.530273,5384.100098,119.1,23.14333
"2012-06-07",122.950705,21.719999,1.654,20.65,154.5,85.278777,8639.719727,5447.799805,119.199999,23.136669
"2012-06-08",123.928354,21.23,1.637,20.709999,154.729996,85.748683,8459.259766,5435.100098,116.250002,23.683331
"2012-06-11",122.354806,23.559999,1.6,19.950001,155.360001,85.347306,8624.900391,5432.399902,121.050005,22.75667
"2012-06-12",123.76075,22.09,1.661,20.459999,156.460007,87.892647,8536.719727,5473.700195,116.85,23.51667
"2012-06-13",122.96933,24.27,1.599,20.24,157.119995,88.636672,8587.839844,5483.799805,119.35,23.00333
"2012-06-14",124.272854,21.68,1.611,20.690001,157.75,90.056188,8568.889648,5467.100098,115.650003,23.703329
"2012-06-15",125.543829,21.110001,1.587,20.629999,157.839996,90.751261,8569.320312,5478.799805,112.35,24.35
"2012-06-18",125.787162,18.32,1.584,20.4,157.929993,92.42532,8721.019531,5491.100098,111.199999,24.623329
"2012-06-19",127.003856,18.379999,1.62,20.690001,157.160004,92.444896,8655.870117,5586.299805,107.949999,25.33
"2012-06-20",126.797953,17.24,1.642,19.83,155.970001,92.288256,8752.30957,5622.299805,108.449999,25.219999
"2012-06-21",123.952773,20.08,1.618,19.129999,152.020004,87.040941,8824.070312,5566.399902,115.750002,23.530001
"2012-06-22",124.907412,18.110001,1.672,19.549999,152.639999,87.559798,8798.349609,5513.700195,113.400003,23.98667
"2012-06-25",122.904552,20.379999,1.608,19.360001,153.759995,88.24508,8734.620117,5450.700195,118.900003,22.82667
"2012-06-26",123.522246,19.719999,1.628,19.34,152.619995,88.000335,8663.990234,5447,116.85,23.209999
"2012-06-27",124.635988,19.450001,1.621,19.610001,152.830002,87.393366,8730.490234,5523.899902,113.85,23.83
"2012-06-28",124.280336,19.709999,1.577,19.16,151.050003,85.317937,8874.110352,5493.100098,114.300005,23.633329
"2012-06-29",127.378231,17.08,1.659,20.700001,155.190002,88.117815,9006.780273,5571.200195,105.949999,25.389999
"2012-07-02",127.761946,16.799999,1.58,20.49,155.089996,88.920577,9003.480469,5640.600098,105.150003,25.58667
"2012-07-03",128.604279,16.66,1.631,21.530001,157.460007,91.730239,9066.589844,5687.700195,103.199998,26.113331
"2012-07-04",NA,NA,NA,NA,NA,NA,9104.169922,5684.5,NA,NA
"2012-07-05",128.024001,17.5,1.597,21.32,155.679993,90.643573,9079.799805,5692.600098,104.449999,25.75667
"2012-07-06",126.807321,17.1,1.544,20.58,153.710007,89.292586,9020.75,5662.600098,107.250002,25.059999
"2012-07-09",126.648217,18.049999,1.513,20.98,154.039993,88.949945,8896.879883,5627.299805,107.800005,24.950001
"2012-07-10",125.543829,18.719999,1.498,20.559999,152.149994,88.000335,8857.730469,5664.100098,110.500002,24.290001
"2012-07-11",125.562551,17.950001,1.498,21.07,152.990005,88.000335,8851,5664.5,110.250002,24.293329
"2012-07-12",124.954197,18.360001,1.479,21,152.589996,87.784959,8720.009766,5608.299805,111.900003,23.966669
"2012-07-13",127.050655,16.74,1.499,21.32,154.139999,88.509408,8724.120117,5666.100098,106.500002,25.103331
"2012-07-16",126.751154,17.110001,1.464,21.639999,154.210007,88.411504,NA,5662.399902,107.150003,24.953329
"2012-07-17",127.621564,16.48,1.501,21.82,153.470001,87.158414,8755,5629.100098,104.85,25.453329
"2012-07-18",128.566835,16.16,1.479,22.049999,153.050003,86.189227,8726.740234,5685.799805,102.6,26.01333
"2012-07-19",128.903765,15.45,1.515,22.700001,153.380005,85.973851,8795.549805,5714.200195,101.900003,26.24333
"2012-07-20",127.724515,16.27,1.46,22.41,153.669998,84.378119,8669.870117,5651.799805,104.500002,25.5
"2012-07-23",126.432946,18.620001,1.435,21.540001,153.029999,82.194995,8508.320312,5533.899902,107.699999,24.74667
"2012-07-24",125.34728,20.469999,1.404,21.629999,153.520004,81.969834,8488.089844,5499.200195,110.449999,24.126671
"2012-07-25",125.37537,19.34,1.406,21.690001,155.669998,85.846587,8365.900391,5498.299805,110.550005,24.08333
"2012-07-26",127.443738,17.530001,1.428,21.82,156.770004,87.363998,8443.099609,5573.200195,105.150003,25.26333
"2012-07-27",129.792883,16.700001,1.555,22.02,157.539993,89.429642,8566.639648,5627.200195,98.900003,26.696671
"2012-07-30",129.792883,18.030001,1.504,21.870001,157.429993,89.968083,8635.44043,5693.600098,99.199998,26.67667
"2012-07-31",128.885057,18.93,1.492,21.34,156.490005,87.598958,8695.05957,5635.299805,101.1,26.183331
"2012-08-01",128.772737,18.959999,1.539,21.66,155.139999,86.972405,8641.849609,5712.799805,101.300005,26.09
"2012-08-02",127.88362,17.57,1.478,21.280001,154.130005,87.422742,8653.179688,5662.299805,103.500002,25.52
"2012-08-03",130.419959,15.64,1.577,22.27,155.550003,88.724777,8555.110352,5787.299805,97.449998,27.01333
"2012-08-06",130.672647,15.95,1.558,22.5,156.300003,91.074326,8726.290039,5808.799805,96.949998,27.17667
"2012-08-07",131.327799,15.99,1.628,22.85,156.279999,93.29661,8803.30957,5841.200195,95.449998,27.56333
"2012-08-08",131.486904,15.32,1.64,22.82,156.479996,92.728801,8881.160156,5845.899902,94.949998,27.65
"2012-08-09",131.599209,15.28,1.688,22.879999,156.990005,96.21396,8978.599609,5851.5,94.900003,27.73333
"2012-08-10",131.814466,14.74,1.649,22.85,157.179993,97.32021,8891.44043,5847.100098,94.300004,27.870001
"2012-08-13",131.748959,13.7,1.654,22.68,155.990005,95.83216,8885.150391,5831.899902,94.400003,27.82333
"2012-08-14",131.767667,14.85,1.726,22.85,155.130005,94.765077,8929.879883,5864.799805,94.500001,27.860001
"2012-08-15",131.917417,14.63,1.805,23.059999,155.630005,94.657389,8925.040039,5833,94.050004,27.93
"2012-08-16",132.890778,14.29,1.836,23.299999,156.559998,95.979008,9092.759766,5834.5,92.150003,28.559999
"2012-08-17",133.06859,13.45,1.816,23.58,156.720001,95.450359,9162.5,5852.399902,91.6,28.66333
"2012-08-20",133.077959,14.02,1.814,23.5,157.259995,95.323094,9171.160156,5824.399902,91.449998,28.67667
"2012-08-21",132.675507,15.02,1.805,23.610001,158.830002,95.479727,9156.919922,5857.5,92.400003,28.41667
"2012-08-22",132.731674,15.11,1.719,23.780001,160.539993,96.742609,9131.740234,5774.200195,92.35,28.41667
"2012-08-23",131.646008,15.96,1.666,23.450001,161.889999,98.416661,9178.120117,5776.600098,94.449998,27.773331
"2012-08-24",132.441528,15.18,1.678,23.389999,161.970001,98.592877,9070.759766,5776.600098,92.699998,28.24667
"2012-08-27",132.469604,16.35,1.649,23.360001,161.360001,97.721587,9085.389648,5776.600098,92.800004,28.26
"2012-08-28",132.338577,16.49,1.63,23.51,161.639999,96.899249,9033.290039,5775.700195,93.050004,28.200001
"2012-08-29",132.441528,17.059999,1.654,23.209999,160.589996,95.87132,9069.80957,5743.5,92.800004,28.25
"2012-08-30",131.486904,17.83,1.62,23.1,160.520004,95.900688,8983.780273,5719.5,94.900003,27.623329
"2012-08-31",132.113966,17.469999,1.562,23.549999,164.220001,100.80537,8839.910156,5711.5,93.35,27.933331
"2012-09-03",NA,NA,NA,NA,NA,NA,8783.889648,5758.399902,NA,NA
"2012-09-04",131.992292,17.98,1.581,23.299999,164.479996,99.522911,8775.509766,5672,93.900003,27.879999
"2012-09-05",131.879987,17.74,1.594,23.299999,164.309998,100.237561,8679.820312,5657.899902,93.900003,27.84667
"2012-09-06",134.556708,15.63,1.673,23.1,164.889999,106.41491,8680.570312,5777.299805,88.199998,29.530001
"2012-09-07",135.080819,14.38,1.661,23.540001,168.440002,109.126683,8871.650391,5794.799805,87.000001,29.91333
"2012-09-10",134.313361,16.280001,1.683,23.52,167.289993,108.098753,8869.370117,5793.200195,88.650003,29.4
"2012-09-11",134.687736,16.41,1.695,23.700001,167.899994,107.912752,8807.379883,5792.200195,87.85,29.65333
"2012-09-12",135.136972,15.8,1.765,23.65,167.919998,108.265178,8959.959961,5782.100098,86.949998,29.9
"2012-09-13",137.195985,14.05,1.756,23.969999,171.309998,111.946137,8995.150391,5819.899902,82.800004,31.33333
"2012-09-14",137.804339,14.51,1.87,24.23,171.800003,117.810213,9159.389648,5915.600098,81.800004,31.73
"2012-09-17",137.336381,14.59,1.838,23.450001,170.399994,118.857727,NA,5893.5,82.449998,31.41333
"2012-09-18",137.224061,14.18,1.812,23.32,171.720001,118.240966,9123.769531,5868.200195,82.650003,31.31333
"2012-09-19",137.298937,13.88,1.782,22.34,171.740005,118.9752,9232.209961,5888.5,82.650003,31.376671
"2012-09-20",137.308305,14.07,1.777,22.57,171.470001,117.555685,9086.980469,5854.600098,82.699998,31.34667
"2012-09-21",137.250891,13.98,1.76,22.58,171.960007,121.25622,9110,5852.600098,82.800004,31.303329
"2012-09-24",137.043889,14.15,1.718,22.299999,171.050003,118.211598,9069.290039,5838.799805,83.250001,31.17667
"2012-09-25",135.585486,15.43,1.682,22.09,170.770004,115.695625,9091.540039,5859.700195,85.6,30.24667
"2012-09-26",134.823335,16.809999,1.618,21.780001,169.809998,116.811659,8906.700195,5768.100098,87.199998,29.683331
"2012-09-27",136.093573,14.84,1.64,22.34,172.339996,120.541563,8949.870117,5779.399902,84.650003,30.52
"2012-09-28",135.463163,15.73,1.637,22.32,171.889999,120.414299,8870.160156,5742.100098,85.900003,30.07333
"2012-10-01",135.820714,16.32,1.625,22.41,172.289993,124.212731,8796.509766,5820.5,85.250001,30.26667
"2012-10-02",135.961845,15.71,1.615,22.25,172.100006,121.559701,8786.049805,5809.5,84.949998,30.40333
"2012-10-03",136.51698,15.43,1.623,21.299999,172.410004,119.92481,8746.870117,5825.799805,83.949998,30.75667
"2012-10-04",137.495537,14.55,1.665,22.209999,173.610001,122.744264,8824.589844,5827.799805,82.000001,31.47333
"2012-10-05",137.504941,14.33,1.732,21.82,172.619995,122.08835,8863.299805,5871,82.150003,31.41333
"2012-10-08",137.034485,15.11,1.746,21.74,172.050003,121.765286,NA,5841.700195,83.000001,31.103331
"2012-10-09",135.679569,16.370001,1.72,22.35,170.990005,119.484273,8769.589844,5810.299805,85.250001,30.190001
"2012-10-10",134.813931,16.290001,1.691,22.16,170.839996,119.122048,8596.230469,5776.700195,87.000001,29.626671
"2012-10-11",134.889206,15.59,1.675,22.43,171.320007,119.709433,8546.780273,5829.799805,86.750001,29.65333
"2012-10-12",134.446976,16.139999,1.663,22.25,170.059998,118.671719,8534.120117,5793.299805,87.650003,29.33667
"2012-10-15",135.566664,15.27,1.663,22.24,168.350006,119.454897,8577.929688,5805.600098,85.550004,30.07
"2012-10-16",136.940388,15.22,1.72,22.34,169.419998,121.226852,8701.30957,5870.5,82.800004,31
"2012-10-17",137.561394,15.07,1.811,22.33,169.539993,122.352678,8806.549805,5910.899902,81.750001,31.40333
"2012-10-18",137.203857,15.03,1.826,22.309999,168.789993,117.38926,8982.860352,5917.100098,82.35,31.183331
"2012-10-19",134.917432,16.969999,1.768,21.799999,166.970001,118.015805,9002.679688,5896.200195,86.550004,29.603331
"2012-10-22",134.936254,16.620001,1.798,21.469999,167.580002,120.04229,9010.709961,5882.899902,86.449998,29.623329
"2012-10-23",133.063833,18.83,1.764,20.83,165.429993,115.137608,9014.25,5797.899902,90.199998,28.360001
"2012-10-24",132.687474,18.33,1.775,20.629999,164.860001,114.628535,8954.299805,5804.799805,90.800004,28.15333
"2012-10-25",133.073237,18.120001,1.828,20.75,166.020004,116.880187,9055.200195,5805.100098,90.000001,28.40667
"2012-10-26",132.997977,17.809999,1.75,20.74,165.929993,115.499832,8933.05957,5806.700195,90.250001,28.33
"2012-10-29",NA,NA,NA,NA,NA,NA,8929.339844,5795.100098,NA,NA
"2012-10-30",NA,NA,NA,NA,NA,NA,8841.980469,5849.899902,NA,NA
"2012-10-31",132.997977,18.6,1.686,20.75,166.830002,117.07598,8928.290039,5782.700195,90.400003,28.206671
